Region,FullDate1,TotalSales,Textbox106,Textbox108
HI,2/14/2023 12:00:00 AM,$84.00,Total for HI,"$439,180.00"
HI,2/17/2023 12:00:00 AM,$80.00,Total for HI,"$439,180.00"
HI,2/21/2023 12:00:00 AM,$983.00,Total for HI,"$439,180.00"
HI,3/9/2023 12:00:00 AM,"$1,100.00",Total for HI,"$439,180.00"
HI,3/12/2023 12:00:00 AM,$955.00,Total for HI,"$439,180.00"
HI,3/16/2023 12:00:00 AM,"$1,527.00",Total for HI,"$439,180.00"
HI,3/22/2023 12:00:00 AM,"$1,074.00",Total for HI,"$439,180.00"
HI,3/29/2023 12:00:00 AM,$338.00,Total for HI,"$439,180.00"
HI,4/4/2023 12:00:00 AM,$310.00,Total for HI,"$439,180.00"
HI,4/5/2023 12:00:00 AM,$814.00,Total for HI,"$439,180.00"
HI,4/9/2023 12:00:00 AM,"$2,324.00",Total for HI,"$439,180.00"
HI,4/15/2023 12:00:00 AM,$13.00,Total for HI,"$439,180.00"
HI,4/19/2023 12:00:00 AM,$508.00,Total for HI,"$439,180.00"
HI,4/22/2023 12:00:00 AM,"$1,176.00",Total for HI,"$439,180.00"
HI,4/28/2023 12:00:00 AM,$426.00,Total for HI,"$439,180.00"
HI,4/30/2023 12:00:00 AM,$830.00,Total for HI,"$439,180.00"
HI,5/1/2023 12:00:00 AM,$973.00,Total for HI,"$439,180.00"
HI,5/11/2023 12:00:00 AM,"$4,256.00",Total for HI,"$439,180.00"
HI,5/14/2023 12:00:00 AM,"$1,134.00",Total for HI,"$439,180.00"
HI,5/16/2023 12:00:00 AM,$106.00,Total for HI,"$439,180.00"
HI,5/17/2023 12:00:00 AM,$822.00,Total for HI,"$439,180.00"
HI,5/25/2023 12:00:00 AM,$88.00,Total for HI,"$439,180.00"
HI,5/30/2023 12:00:00 AM,$664.00,Total for HI,"$439,180.00"
HI,6/9/2023 12:00:00 AM,"$2,124.00",Total for HI,"$439,180.00"
HI,6/10/2023 12:00:00 AM,"$3,274.00",Total for HI,"$439,180.00"
HI,6/16/2023 12:00:00 AM,"$11,431.00",Total for HI,"$439,180.00"
HI,6/17/2023 12:00:00 AM,"$2,328.00",Total for HI,"$439,180.00"
HI,6/23/2023 12:00:00 AM,$580.00,Total for HI,"$439,180.00"
HI,6/25/2023 12:00:00 AM,"$4,370.00",Total for HI,"$439,180.00"
HI,6/27/2023 12:00:00 AM,$530.00,Total for HI,"$439,180.00"
HI,7/3/2023 12:00:00 AM,"$1,215.00",Total for HI,"$439,180.00"
HI,7/4/2023 12:00:00 AM,$23.00,Total for HI,"$439,180.00"
HI,7/5/2023 12:00:00 AM,"$1,062.00",Total for HI,"$439,180.00"
HI,7/11/2023 12:00:00 AM,$28.00,Total for HI,"$439,180.00"
HI,7/20/2023 12:00:00 AM,"$1,552.00",Total for HI,"$439,180.00"
HI,7/22/2023 12:00:00 AM,$483.00,Total for HI,"$439,180.00"
HI,8/1/2023 12:00:00 AM,$315.00,Total for HI,"$439,180.00"
HI,8/5/2023 12:00:00 AM,$122.00,Total for HI,"$439,180.00"
HI,8/7/2023 12:00:00 AM,$41.00,Total for HI,"$439,180.00"
HI,8/8/2023 12:00:00 AM,"$1,030.00",Total for HI,"$439,180.00"
HI,8/9/2023 12:00:00 AM,$878.00,Total for HI,"$439,180.00"
HI,8/20/2023 12:00:00 AM,"$1,096.00",Total for HI,"$439,180.00"
HI,8/21/2023 12:00:00 AM,$66.00,Total for HI,"$439,180.00"
HI,8/25/2023 12:00:00 AM,$220.00,Total for HI,"$439,180.00"
HI,8/27/2023 12:00:00 AM,$105.00,Total for HI,"$439,180.00"
HI,9/13/2023 12:00:00 AM,"$3,627.00",Total for HI,"$439,180.00"
HI,9/14/2023 12:00:00 AM,"$3,960.00",Total for HI,"$439,180.00"
HI,9/26/2023 12:00:00 AM,$98.00,Total for HI,"$439,180.00"
HI,10/2/2023 12:00:00 AM,$165.00,Total for HI,"$439,180.00"
HI,10/6/2023 12:00:00 AM,$126.00,Total for HI,"$439,180.00"
HI,10/8/2023 12:00:00 AM,$657.00,Total for HI,"$439,180.00"
HI,10/11/2023 12:00:00 AM,"$15,576.00",Total for HI,"$439,180.00"
HI,10/24/2023 12:00:00 AM,$424.00,Total for HI,"$439,180.00"
HI,10/25/2023 12:00:00 AM,$67.00,Total for HI,"$439,180.00"
HI,10/30/2023 12:00:00 AM,$74.00,Total for HI,"$439,180.00"
HI,11/3/2023 12:00:00 AM,$680.00,Total for HI,"$439,180.00"
HI,11/8/2023 12:00:00 AM,$60.00,Total for HI,"$439,180.00"
HI,11/10/2023 12:00:00 AM,"$7,455.00",Total for HI,"$439,180.00"
HI,11/12/2023 12:00:00 AM,"$3,152.00",Total for HI,"$439,180.00"
HI,11/13/2023 12:00:00 AM,$17.00,Total for HI,"$439,180.00"
HI,11/14/2023 12:00:00 AM,$504.00,Total for HI,"$439,180.00"
HI,11/30/2023 12:00:00 AM,"$2,403.00",Total for HI,"$439,180.00"
HI,12/9/2023 12:00:00 AM,"$1,133.00",Total for HI,"$439,180.00"
HI,12/14/2023 12:00:00 AM,$21.00,Total for HI,"$439,180.00"
HI,12/17/2023 12:00:00 AM,$648.00,Total for HI,"$439,180.00"
HI,12/20/2023 12:00:00 AM,$770.00,Total for HI,"$439,180.00"
HI,12/21/2023 12:00:00 AM,"$9,425.00",Total for HI,"$439,180.00"
HI,12/24/2023 12:00:00 AM,$26.00,Total for HI,"$439,180.00"
HI,12/30/2023 12:00:00 AM,"$9,462.00",Total for HI,"$439,180.00"
HI,1/6/2024 12:00:00 AM,$258.00,Total for HI,"$439,180.00"
HI,1/10/2024 12:00:00 AM,$556.00,Total for HI,"$439,180.00"
HI,1/16/2024 12:00:00 AM,"$1,469.00",Total for HI,"$439,180.00"
HI,1/17/2024 12:00:00 AM,"$4,923.00",Total for HI,"$439,180.00"
HI,1/19/2024 12:00:00 AM,$270.00,Total for HI,"$439,180.00"
HI,1/25/2024 12:00:00 AM,"$1,150.00",Total for HI,"$439,180.00"
HI,1/28/2024 12:00:00 AM,$964.00,Total for HI,"$439,180.00"
HI,2/3/2024 12:00:00 AM,$156.00,Total for HI,"$439,180.00"
HI,2/12/2024 12:00:00 AM,$176.00,Total for HI,"$439,180.00"
HI,2/16/2024 12:00:00 AM,$760.00,Total for HI,"$439,180.00"
HI,2/22/2024 12:00:00 AM,$16.00,Total for HI,"$439,180.00"
HI,2/25/2024 12:00:00 AM,"$2,934.00",Total for HI,"$439,180.00"
HI,2/28/2024 12:00:00 AM,$22.00,Total for HI,"$439,180.00"
HI,3/6/2024 12:00:00 AM,$94.00,Total for HI,"$439,180.00"
HI,3/10/2024 12:00:00 AM,$428.00,Total for HI,"$439,180.00"
HI,3/13/2024 12:00:00 AM,$244.00,Total for HI,"$439,180.00"
HI,3/15/2024 12:00:00 AM,"$4,460.00",Total for HI,"$439,180.00"
HI,3/18/2024 12:00:00 AM,"$7,280.00",Total for HI,"$439,180.00"
HI,3/22/2024 12:00:00 AM,"$2,241.00",Total for HI,"$439,180.00"
HI,3/27/2024 12:00:00 AM,"$1,161.00",Total for HI,"$439,180.00"
HI,3/30/2024 12:00:00 AM,$949.00,Total for HI,"$439,180.00"
HI,4/2/2024 12:00:00 AM,$22.00,Total for HI,"$439,180.00"
HI,4/3/2024 12:00:00 AM,"$2,013.00",Total for HI,"$439,180.00"
HI,4/18/2024 12:00:00 AM,"$4,824.00",Total for HI,"$439,180.00"
HI,4/20/2024 12:00:00 AM,"$2,376.00",Total for HI,"$439,180.00"
HI,4/21/2024 12:00:00 AM,$254.00,Total for HI,"$439,180.00"
HI,4/29/2024 12:00:00 AM,"$1,875.00",Total for HI,"$439,180.00"
HI,4/30/2024 12:00:00 AM,$476.00,Total for HI,"$439,180.00"
HI,5/6/2024 12:00:00 AM,"$5,763.00",Total for HI,"$439,180.00"
HI,5/10/2024 12:00:00 AM,$236.00,Total for HI,"$439,180.00"
HI,5/26/2024 12:00:00 AM,$384.00,Total for HI,"$439,180.00"
HI,5/27/2024 12:00:00 AM,"$6,305.00",Total for HI,"$439,180.00"
HI,6/3/2024 12:00:00 AM,"$1,968.00",Total for HI,"$439,180.00"
HI,6/4/2024 12:00:00 AM,$944.00,Total for HI,"$439,180.00"
HI,6/11/2024 12:00:00 AM,"$1,210.00",Total for HI,"$439,180.00"
HI,6/13/2024 12:00:00 AM,"$1,798.00",Total for HI,"$439,180.00"
HI,6/19/2024 12:00:00 AM,"$5,772.00",Total for HI,"$439,180.00"
HI,6/21/2024 12:00:00 AM,"$1,156.00",Total for HI,"$439,180.00"
HI,6/25/2024 12:00:00 AM,$247.00,Total for HI,"$439,180.00"
HI,7/3/2024 12:00:00 AM,$742.00,Total for HI,"$439,180.00"
HI,7/5/2024 12:00:00 AM,"$1,985.00",Total for HI,"$439,180.00"
HI,7/6/2024 12:00:00 AM,"$8,253.00",Total for HI,"$439,180.00"
HI,7/27/2024 12:00:00 AM,"$1,252.00",Total for HI,"$439,180.00"
HI,7/31/2024 12:00:00 AM,$45.00,Total for HI,"$439,180.00"
HI,8/3/2024 12:00:00 AM,$228.00,Total for HI,"$439,180.00"
HI,8/5/2024 12:00:00 AM,$520.00,Total for HI,"$439,180.00"
HI,8/6/2024 12:00:00 AM,$644.00,Total for HI,"$439,180.00"
HI,8/9/2024 12:00:00 AM,"$2,106.00",Total for HI,"$439,180.00"
HI,8/13/2024 12:00:00 AM,"$2,224.00",Total for HI,"$439,180.00"
HI,8/14/2024 12:00:00 AM,$492.00,Total for HI,"$439,180.00"
HI,8/17/2024 12:00:00 AM,$519.00,Total for HI,"$439,180.00"
HI,8/26/2024 12:00:00 AM,"$6,467.00",Total for HI,"$439,180.00"
HI,9/2/2024 12:00:00 AM,$716.00,Total for HI,"$439,180.00"
HI,9/6/2024 12:00:00 AM,"$5,632.00",Total for HI,"$439,180.00"
HI,9/8/2024 12:00:00 AM,$945.00,Total for HI,"$439,180.00"
HI,9/13/2024 12:00:00 AM,$18.00,Total for HI,"$439,180.00"
HI,9/17/2024 12:00:00 AM,$632.00,Total for HI,"$439,180.00"
HI,9/19/2024 12:00:00 AM,"$3,300.00",Total for HI,"$439,180.00"
HI,10/4/2024 12:00:00 AM,$744.00,Total for HI,"$439,180.00"
HI,10/10/2024 12:00:00 AM,"$2,784.00",Total for HI,"$439,180.00"
HI,10/11/2024 12:00:00 AM,"$4,690.00",Total for HI,"$439,180.00"
HI,10/12/2024 12:00:00 AM,$46.00,Total for HI,"$439,180.00"
HI,10/18/2024 12:00:00 AM,$40.00,Total for HI,"$439,180.00"
HI,10/19/2024 12:00:00 AM,$56.00,Total for HI,"$439,180.00"
HI,10/20/2024 12:00:00 AM,$407.00,Total for HI,"$439,180.00"
HI,10/26/2024 12:00:00 AM,$994.00,Total for HI,"$439,180.00"
HI,11/1/2024 12:00:00 AM,$11.00,Total for HI,"$439,180.00"
HI,11/5/2024 12:00:00 AM,$560.00,Total for HI,"$439,180.00"
HI,11/14/2024 12:00:00 AM,$230.00,Total for HI,"$439,180.00"
HI,11/20/2024 12:00:00 AM,$81.00,Total for HI,"$439,180.00"
HI,11/29/2024 12:00:00 AM,"$6,220.00",Total for HI,"$439,180.00"
HI,12/5/2024 12:00:00 AM,"$1,085.00",Total for HI,"$439,180.00"
HI,12/6/2024 12:00:00 AM,"$4,280.00",Total for HI,"$439,180.00"
HI,12/8/2024 12:00:00 AM,"$1,196.00",Total for HI,"$439,180.00"
HI,12/15/2024 12:00:00 AM,$22.00,Total for HI,"$439,180.00"
HI,12/16/2024 12:00:00 AM,$162.00,Total for HI,"$439,180.00"
HI,12/17/2024 12:00:00 AM,$45.00,Total for HI,"$439,180.00"
HI,12/21/2024 12:00:00 AM,$269.00,Total for HI,"$439,180.00"
HI,12/22/2024 12:00:00 AM,$296.00,Total for HI,"$439,180.00"
HI,12/23/2024 12:00:00 AM,$374.00,Total for HI,"$439,180.00"
HI,12/29/2024 12:00:00 AM,"$4,075.00",Total for HI,"$439,180.00"
HI,1/3/2025 12:00:00 AM,"$5,904.00",Total for HI,"$439,180.00"
HI,1/11/2025 12:00:00 AM,"$5,442.00",Total for HI,"$439,180.00"
HI,1/15/2025 12:00:00 AM,"$5,328.00",Total for HI,"$439,180.00"
HI,1/16/2025 12:00:00 AM,$653.00,Total for HI,"$439,180.00"
HI,1/18/2025 12:00:00 AM,$261.00,Total for HI,"$439,180.00"
HI,1/22/2025 12:00:00 AM,$210.00,Total for HI,"$439,180.00"
HI,1/26/2025 12:00:00 AM,$56.00,Total for HI,"$439,180.00"
HI,1/29/2025 12:00:00 AM,$10.00,Total for HI,"$439,180.00"
HI,1/31/2025 12:00:00 AM,$62.00,Total for HI,"$439,180.00"
HI,2/1/2025 12:00:00 AM,$244.00,Total for HI,"$439,180.00"
HI,2/7/2025 12:00:00 AM,$807.00,Total for HI,"$439,180.00"
HI,2/12/2025 12:00:00 AM,$26.00,Total for HI,"$439,180.00"
HI,2/13/2025 12:00:00 AM,"$1,256.00",Total for HI,"$439,180.00"
HI,2/20/2025 12:00:00 AM,"$11,431.00",Total for HI,"$439,180.00"
HI,2/23/2025 12:00:00 AM,"$1,732.00",Total for HI,"$439,180.00"
HI,2/24/2025 12:00:00 AM,"$1,015.00",Total for HI,"$439,180.00"
HI,2/25/2025 12:00:00 AM,$22.00,Total for HI,"$439,180.00"
HI,2/28/2025 12:00:00 AM,$112.00,Total for HI,"$439,180.00"
HI,3/6/2025 12:00:00 AM,$300.00,Total for HI,"$439,180.00"
HI,3/15/2025 12:00:00 AM,"$1,200.00",Total for HI,"$439,180.00"
HI,3/18/2025 12:00:00 AM,$220.00,Total for HI,"$439,180.00"
HI,3/19/2025 12:00:00 AM,$234.00,Total for HI,"$439,180.00"
HI,3/23/2025 12:00:00 AM,$272.00,Total for HI,"$439,180.00"
HI,3/28/2025 12:00:00 AM,$96.00,Total for HI,"$439,180.00"
HI,4/1/2025 12:00:00 AM,"$1,336.00",Total for HI,"$439,180.00"
HI,4/7/2025 12:00:00 AM,"$1,685.00",Total for HI,"$439,180.00"
HI,4/17/2025 12:00:00 AM,$99.00,Total for HI,"$439,180.00"
HI,4/22/2025 12:00:00 AM,"$9,724.00",Total for HI,"$439,180.00"
HI,4/23/2025 12:00:00 AM,"$3,017.00",Total for HI,"$439,180.00"
HI,4/26/2025 12:00:00 AM,$66.00,Total for HI,"$439,180.00"
HI,4/27/2025 12:00:00 AM,"$5,574.00",Total for HI,"$439,180.00"
HI,5/4/2025 12:00:00 AM,$348.00,Total for HI,"$439,180.00"
HI,5/7/2025 12:00:00 AM,"$2,896.00",Total for HI,"$439,180.00"
HI,5/19/2025 12:00:00 AM,$50.00,Total for HI,"$439,180.00"
HI,5/21/2025 12:00:00 AM,$11.00,Total for HI,"$439,180.00"
HI,5/23/2025 12:00:00 AM,"$1,786.00",Total for HI,"$439,180.00"
HI,5/25/2025 12:00:00 AM,$478.00,Total for HI,"$439,180.00"
HI,5/29/2025 12:00:00 AM,$42.00,Total for HI,"$439,180.00"
HI,6/1/2025 12:00:00 AM,"$1,357.00",Total for HI,"$439,180.00"
HI,6/3/2025 12:00:00 AM,$266.00,Total for HI,"$439,180.00"
HI,6/6/2025 12:00:00 AM,"$11,727.00",Total for HI,"$439,180.00"
HI,6/8/2025 12:00:00 AM,$882.00,Total for HI,"$439,180.00"
HI,6/11/2025 12:00:00 AM,$562.00,Total for HI,"$439,180.00"
HI,6/19/2025 12:00:00 AM,"$1,249.00",Total for HI,"$439,180.00"
HI,6/21/2025 12:00:00 AM,$780.00,Total for HI,"$439,180.00"
HI,6/22/2025 12:00:00 AM,$48.00,Total for HI,"$439,180.00"
HI,7/5/2025 12:00:00 AM,"$1,976.00",Total for HI,"$439,180.00"
HI,7/19/2025 12:00:00 AM,$152.00,Total for HI,"$439,180.00"
HI,7/22/2025 12:00:00 AM,"$2,304.00",Total for HI,"$439,180.00"
HI,7/23/2025 12:00:00 AM,"$6,282.00",Total for HI,"$439,180.00"
HI,7/24/2025 12:00:00 AM,$182.00,Total for HI,"$439,180.00"
HI,8/11/2025 12:00:00 AM,$625.00,Total for HI,"$439,180.00"
HI,8/14/2025 12:00:00 AM,$38.00,Total for HI,"$439,180.00"
HI,8/18/2025 12:00:00 AM,"$1,389.00",Total for HI,"$439,180.00"
HI,8/20/2025 12:00:00 AM,$73.00,Total for HI,"$439,180.00"
HI,8/23/2025 12:00:00 AM,$508.00,Total for HI,"$439,180.00"
HI,8/24/2025 12:00:00 AM,"$2,275.00",Total for HI,"$439,180.00"
HI,8/25/2025 12:00:00 AM,$178.00,Total for HI,"$439,180.00"
HI,8/29/2025 12:00:00 AM,$929.00,Total for HI,"$439,180.00"
HI,9/3/2025 12:00:00 AM,"$6,256.00",Total for HI,"$439,180.00"
HI,9/6/2025 12:00:00 AM,$228.00,Total for HI,"$439,180.00"
HI,9/16/2025 12:00:00 AM,"$1,111.00",Total for HI,"$439,180.00"
HI,9/17/2025 12:00:00 AM,"$1,386.00",Total for HI,"$439,180.00"
HI,9/24/2025 12:00:00 AM,$50.00,Total for HI,"$439,180.00"
HI,9/25/2025 12:00:00 AM,$22.00,Total for HI,"$439,180.00"
HI,9/26/2025 12:00:00 AM,"$3,040.00",Total for HI,"$439,180.00"
HI,9/28/2025 12:00:00 AM,"$6,440.00",Total for HI,"$439,180.00"
HI,10/9/2025 12:00:00 AM,"$1,602.00",Total for HI,"$439,180.00"
HI,10/10/2025 12:00:00 AM,$941.00,Total for HI,"$439,180.00"
HI,10/12/2025 12:00:00 AM,$121.00,Total for HI,"$439,180.00"
HI,10/17/2025 12:00:00 AM,"$4,112.00",Total for HI,"$439,180.00"
HI,10/19/2025 12:00:00 AM,"$11,792.00",Total for HI,"$439,180.00"
HI,10/20/2025 12:00:00 AM,$48.00,Total for HI,"$439,180.00"
HI,10/24/2025 12:00:00 AM,$459.00,Total for HI,"$439,180.00"
HI,10/28/2025 12:00:00 AM,$722.00,Total for HI,"$439,180.00"
HI,10/29/2025 12:00:00 AM,$66.00,Total for HI,"$439,180.00"
HI,11/8/2025 12:00:00 AM,"$1,560.00",Total for HI,"$439,180.00"
HI,11/11/2025 12:00:00 AM,$724.00,Total for HI,"$439,180.00"
HI,11/18/2025 12:00:00 AM,"$9,829.00",Total for HI,"$439,180.00"
HI,11/22/2025 12:00:00 AM,"$2,225.00",Total for HI,"$439,180.00"
HI,11/25/2025 12:00:00 AM,"$3,148.00",Total for HI,"$439,180.00"
HI,11/30/2025 12:00:00 AM,$203.00,Total for HI,"$439,180.00"
HI,12/4/2025 12:00:00 AM,"$1,902.00",Total for HI,"$439,180.00"
HI,12/7/2025 12:00:00 AM,$168.00,Total for HI,"$439,180.00"
HI,12/20/2025 12:00:00 AM,$193.00,Total for HI,"$439,180.00"
HI,12/23/2025 12:00:00 AM,"$2,940.00",Total for HI,"$439,180.00"
HI,12/26/2025 12:00:00 AM,"$3,036.00",Total for HI,"$439,180.00"
HI,12/30/2025 12:00:00 AM,"$12,104.00",Total for HI,"$439,180.00"
IA,1/1/2023 12:00:00 AM,"$4,578.00",Total for IA,"$577,161.00"
IA,1/14/2023 12:00:00 AM,$62.00,Total for IA,"$577,161.00"
IA,1/20/2023 12:00:00 AM,"$1,984.00",Total for IA,"$577,161.00"
IA,1/25/2023 12:00:00 AM,"$2,652.00",Total for IA,"$577,161.00"
IA,1/28/2023 12:00:00 AM,"$3,349.00",Total for IA,"$577,161.00"
IA,2/5/2023 12:00:00 AM,"$1,362.00",Total for IA,"$577,161.00"
IA,2/9/2023 12:00:00 AM,$55.00,Total for IA,"$577,161.00"
IA,2/11/2023 12:00:00 AM,"$3,894.00",Total for IA,"$577,161.00"
IA,2/13/2023 12:00:00 AM,$12.00,Total for IA,"$577,161.00"
IA,2/15/2023 12:00:00 AM,$194.00,Total for IA,"$577,161.00"
IA,2/20/2023 12:00:00 AM,"$5,247.00",Total for IA,"$577,161.00"
IA,2/21/2023 12:00:00 AM,$620.00,Total for IA,"$577,161.00"
IA,2/22/2023 12:00:00 AM,$152.00,Total for IA,"$577,161.00"
IA,2/23/2023 12:00:00 AM,"$4,536.00",Total for IA,"$577,161.00"
IA,2/25/2023 12:00:00 AM,"$2,728.00",Total for IA,"$577,161.00"
IA,2/27/2023 12:00:00 AM,$148.00,Total for IA,"$577,161.00"
IA,2/28/2023 12:00:00 AM,$802.00,Total for IA,"$577,161.00"
IA,3/4/2023 12:00:00 AM,$97.00,Total for IA,"$577,161.00"
IA,3/6/2023 12:00:00 AM,"$2,072.00",Total for IA,"$577,161.00"
IA,3/12/2023 12:00:00 AM,"$3,488.00",Total for IA,"$577,161.00"
IA,3/14/2023 12:00:00 AM,$594.00,Total for IA,"$577,161.00"
IA,3/22/2023 12:00:00 AM,"$2,746.00",Total for IA,"$577,161.00"
IA,4/4/2023 12:00:00 AM,$204.00,Total for IA,"$577,161.00"
IA,4/5/2023 12:00:00 AM,"$5,970.00",Total for IA,"$577,161.00"
IA,4/6/2023 12:00:00 AM,"$1,356.00",Total for IA,"$577,161.00"
IA,4/12/2023 12:00:00 AM,$42.00,Total for IA,"$577,161.00"
IA,4/17/2023 12:00:00 AM,$62.00,Total for IA,"$577,161.00"
IA,4/21/2023 12:00:00 AM,"$1,887.00",Total for IA,"$577,161.00"
IA,4/22/2023 12:00:00 AM,$268.00,Total for IA,"$577,161.00"
IA,4/23/2023 12:00:00 AM,"$2,550.00",Total for IA,"$577,161.00"
IA,4/25/2023 12:00:00 AM,$105.00,Total for IA,"$577,161.00"
IA,4/28/2023 12:00:00 AM,"$3,782.00",Total for IA,"$577,161.00"
IA,4/29/2023 12:00:00 AM,"$1,506.00",Total for IA,"$577,161.00"
IA,5/5/2023 12:00:00 AM,$60.00,Total for IA,"$577,161.00"
IA,5/10/2023 12:00:00 AM,"$1,650.00",Total for IA,"$577,161.00"
IA,5/11/2023 12:00:00 AM,$972.00,Total for IA,"$577,161.00"
IA,5/14/2023 12:00:00 AM,"$4,129.00",Total for IA,"$577,161.00"
IA,5/16/2023 12:00:00 AM,$38.00,Total for IA,"$577,161.00"
IA,5/17/2023 12:00:00 AM,"$4,544.00",Total for IA,"$577,161.00"
IA,5/18/2023 12:00:00 AM,$548.00,Total for IA,"$577,161.00"
IA,5/21/2023 12:00:00 AM,"$5,793.00",Total for IA,"$577,161.00"
IA,5/22/2023 12:00:00 AM,"$3,573.00",Total for IA,"$577,161.00"
IA,5/25/2023 12:00:00 AM,$300.00,Total for IA,"$577,161.00"
IA,5/27/2023 12:00:00 AM,"$2,673.00",Total for IA,"$577,161.00"
IA,5/28/2023 12:00:00 AM,$70.00,Total for IA,"$577,161.00"
IA,6/4/2023 12:00:00 AM,$345.00,Total for IA,"$577,161.00"
IA,6/9/2023 12:00:00 AM,"$13,793.00",Total for IA,"$577,161.00"
IA,6/11/2023 12:00:00 AM,"$5,919.00",Total for IA,"$577,161.00"
IA,6/13/2023 12:00:00 AM,$168.00,Total for IA,"$577,161.00"
IA,6/19/2023 12:00:00 AM,"$4,512.00",Total for IA,"$577,161.00"
IA,6/24/2023 12:00:00 AM,$203.00,Total for IA,"$577,161.00"
IA,6/27/2023 12:00:00 AM,"$5,472.00",Total for IA,"$577,161.00"
IA,6/29/2023 12:00:00 AM,$165.00,Total for IA,"$577,161.00"
IA,7/7/2023 12:00:00 AM,"$4,424.00",Total for IA,"$577,161.00"
IA,7/10/2023 12:00:00 AM,"$2,349.00",Total for IA,"$577,161.00"
IA,7/19/2023 12:00:00 AM,"$2,934.00",Total for IA,"$577,161.00"
IA,7/24/2023 12:00:00 AM,$303.00,Total for IA,"$577,161.00"
IA,7/25/2023 12:00:00 AM,"$1,014.00",Total for IA,"$577,161.00"
IA,7/28/2023 12:00:00 AM,$972.00,Total for IA,"$577,161.00"
IA,7/30/2023 12:00:00 AM,"$1,578.00",Total for IA,"$577,161.00"
IA,7/31/2023 12:00:00 AM,$842.00,Total for IA,"$577,161.00"
IA,8/2/2023 12:00:00 AM,"$9,017.00",Total for IA,"$577,161.00"
IA,8/4/2023 12:00:00 AM,$840.00,Total for IA,"$577,161.00"
IA,8/5/2023 12:00:00 AM,$808.00,Total for IA,"$577,161.00"
IA,8/8/2023 12:00:00 AM,$40.00,Total for IA,"$577,161.00"
IA,8/10/2023 12:00:00 AM,$112.00,Total for IA,"$577,161.00"
IA,8/15/2023 12:00:00 AM,"$2,050.00",Total for IA,"$577,161.00"
IA,8/19/2023 12:00:00 AM,$475.00,Total for IA,"$577,161.00"
IA,8/22/2023 12:00:00 AM,"$15,408.00",Total for IA,"$577,161.00"
IA,8/28/2023 12:00:00 AM,"$5,380.00",Total for IA,"$577,161.00"
IA,9/2/2023 12:00:00 AM,"$1,408.00",Total for IA,"$577,161.00"
IA,9/5/2023 12:00:00 AM,$125.00,Total for IA,"$577,161.00"
IA,9/13/2023 12:00:00 AM,$272.00,Total for IA,"$577,161.00"
IA,9/17/2023 12:00:00 AM,$481.00,Total for IA,"$577,161.00"
IA,9/23/2023 12:00:00 AM,"$3,550.00",Total for IA,"$577,161.00"
IA,9/24/2023 12:00:00 AM,"$1,530.00",Total for IA,"$577,161.00"
IA,9/29/2023 12:00:00 AM,"$2,028.00",Total for IA,"$577,161.00"
IA,10/1/2023 12:00:00 AM,$154.00,Total for IA,"$577,161.00"
IA,10/3/2023 12:00:00 AM,$873.00,Total for IA,"$577,161.00"
IA,10/9/2023 12:00:00 AM,$996.00,Total for IA,"$577,161.00"
IA,10/10/2023 12:00:00 AM,"$1,118.00",Total for IA,"$577,161.00"
IA,10/12/2023 12:00:00 AM,"$10,256.00",Total for IA,"$577,161.00"
IA,10/17/2023 12:00:00 AM,$588.00,Total for IA,"$577,161.00"
IA,10/20/2023 12:00:00 AM,"$1,362.00",Total for IA,"$577,161.00"
IA,10/25/2023 12:00:00 AM,$736.00,Total for IA,"$577,161.00"
IA,10/26/2023 12:00:00 AM,"$7,536.00",Total for IA,"$577,161.00"
IA,10/27/2023 12:00:00 AM,$856.00,Total for IA,"$577,161.00"
IA,11/8/2023 12:00:00 AM,"$2,196.00",Total for IA,"$577,161.00"
IA,11/16/2023 12:00:00 AM,$244.00,Total for IA,"$577,161.00"
IA,11/17/2023 12:00:00 AM,$33.00,Total for IA,"$577,161.00"
IA,11/20/2023 12:00:00 AM,"$2,128.00",Total for IA,"$577,161.00"
IA,11/25/2023 12:00:00 AM,$41.00,Total for IA,"$577,161.00"
IA,11/26/2023 12:00:00 AM,"$1,056.00",Total for IA,"$577,161.00"
IA,11/29/2023 12:00:00 AM,$574.00,Total for IA,"$577,161.00"
IA,12/3/2023 12:00:00 AM,$872.00,Total for IA,"$577,161.00"
IA,12/18/2023 12:00:00 AM,$680.00,Total for IA,"$577,161.00"
IA,12/19/2023 12:00:00 AM,$512.00,Total for IA,"$577,161.00"
IA,1/1/2024 12:00:00 AM,$94.00,Total for IA,"$577,161.00"
IA,1/7/2024 12:00:00 AM,$232.00,Total for IA,"$577,161.00"
IA,1/13/2024 12:00:00 AM,"$1,885.00",Total for IA,"$577,161.00"
IA,1/19/2024 12:00:00 AM,$21.00,Total for IA,"$577,161.00"
IA,1/20/2024 12:00:00 AM,"$2,784.00",Total for IA,"$577,161.00"
IA,1/22/2024 12:00:00 AM,$230.00,Total for IA,"$577,161.00"
IA,1/26/2024 12:00:00 AM,$206.00,Total for IA,"$577,161.00"
IA,1/28/2024 12:00:00 AM,"$2,954.00",Total for IA,"$577,161.00"
IA,2/1/2024 12:00:00 AM,"$2,272.00",Total for IA,"$577,161.00"
IA,2/3/2024 12:00:00 AM,"$1,422.00",Total for IA,"$577,161.00"
IA,2/4/2024 12:00:00 AM,"$3,838.00",Total for IA,"$577,161.00"
